date,product_id,inventory_level,demand,actual_sales,stockout_flag,order_quantity,reorder_point
2025-06-22,PRD_073,47,3,3,0,0,35.5
2025-06-23,PRD_073,44,3,3,0,0,35.5
2025-06-24,PRD_073,41,3,3,0,0,35.5
2025-06-25,PRD_073,39,2,2,0,0,35.5
2025-06-26,PRD_073,37,2,2,0,0,35.5
2025-06-27,PRD_073,63,3,3,0,29,35.5
2025-06-28,PRD_073,62,1,1,0,0,35.5
2025-06-29,PRD_073,59,3,3,0,0,35.5
2025-06-30,PRD_073,57,2,2,0,0,35.5
2025-07-01,PRD_073,52,5,5,0,0,35.5
2025-07-02,PRD_073,50,2,2,0,0,35.5
2025-07-03,PRD_073,48,2,2,0,0,35.5
2025-07-04,PRD_073,47,1,1,0,0,35.5
2025-07-05,PRD_073,45,2,2,0,0,35.5
2025-07-06,PRD_073,41,4,4,0,0,35.5
2025-07-07,PRD_073,40,1,1,0,0,35.5
2025-07-08,PRD_073,39,1,1,0,0,35.5
2025-07-09,PRD_073,38,1,1,0,0,35.5
2025-07-10,PRD_073,64,3,3,0,29,35.5
2025-07-11,PRD_073,63,1,1,0,0,35.5
2025-07-12,PRD_073,61,2,2,0,0,35.5
2025-07-13,PRD_073,61,0,0,0,0,35.5
2025-07-14,PRD_073,60,1,1,0,0,35.5
2025-07-15,PRD_073,59,1,1,0,0,35.5
2025-07-16,PRD_073,59,0,0,0,0,35.5
2025-07-17,PRD_073,58,1,1,0,0,35.5
2025-07-18,PRD_073,56,2,2,0,0,35.5
2025-07-19,PRD_073,55,1,1,0,0,35.5
2025-07-20,PRD_073,52,3,3,0,0,35.5
2025-07-21,PRD_073,50,2,2,0,0,35.5
2025-07-22,PRD_073,46,4,4,0,0,35.5
2025-07-23,PRD_073,46,0,0,0,0,35.5
2025-07-24,PRD_073,43,3,3,0,0,35.5
2025-07-25,PRD_073,39,4,4,0,0,35.5
2025-07-26,PRD_073,38,1,1,0,0,35.5
2025-07-27,PRD_073,63,4,4,0,29,35.5
2025-07-28,PRD_073,61,2,2,0,0,35.5
2025-07-29,PRD_073,61,0,0,0,0,35.5
2025-07-30,PRD_073,60,1,1,0,0,35.5
2025-07-31,PRD_073,59,1,1,0,0,35.5
2025-08-01,PRD_073,57,2,2,0,0,35.5
2025-08-02,PRD_073,55,2,2,0,0,35.5
2025-08-03,PRD_073,52,3,3,0,0,35.5
2025-08-04,PRD_073,50,2,2,0,0,35.5
2025-08-05,PRD_073,46,4,4,0,0,35.5
2025-08-06,PRD_073,44,2,2,0,0,35.5
2025-08-07,PRD_073,41,3,3,0,0,35.5
2025-08-08,PRD_073,40,1,1,0,0,35.5
2025-08-09,PRD_073,36,4,4,0,0,35.5
2025-08-10,PRD_073,63,2,2,0,29,35.5
2025-08-11,PRD_073,61,2,2,0,0,35.5
2025-08-12,PRD_073,59,2,2,0,0,35.5
2025-08-13,PRD_073,55,4,4,0,0,35.5
2025-08-14,PRD_073,53,2,2,0,0,35.5
2025-08-15,PRD_073,51,2,2,0,0,35.5
2025-08-16,PRD_073,48,3,3,0,0,35.5
2025-08-17,PRD_073,45,3,3,0,0,35.5
2025-08-18,PRD_073,44,1,1,0,0,35.5
2025-08-19,PRD_073,41,3,3,0,0,35.5
2025-08-20,PRD_073,40,1,1,0,0,35.5
2025-08-21,PRD_073,38,2,2,0,0,35.5
2025-08-22,PRD_073,64,3,3,0,29,35.5
2025-08-23,PRD_073,63,1,1,0,0,35.5
2025-08-24,PRD_073,60,3,3,0,0,35.5
2025-08-25,PRD_073,59,1,1,0,0,35.5
2025-08-26,PRD_073,57,2,2,0,0,35.5
2025-08-27,PRD_073,54,3,3,0,0,35.5
2025-08-28,PRD_073,51,3,3,0,0,35.5
2025-08-29,PRD_073,48,3,3,0,0,35.5
2025-08-30,PRD_073,48,0,0,0,0,35.5
2025-08-31,PRD_073,47,1,1,0,0,35.5
2025-09-01,PRD_073,42,5,5,0,0,35.5
2025-09-02,PRD_073,40,2,2,0,0,35.5
2025-09-03,PRD_073,37,3,3,0,0,35.5
2025-09-04,PRD_073,36,1,1,0,0,35.5
2025-09-05,PRD_073,62,3,3,0,29,35.5
2025-09-06,PRD_073,60,2,2,0,0,35.5
2025-09-07,PRD_073,54,6,6,0,0,35.5
2025-09-08,PRD_073,51,3,3,0,0,35.5
2025-09-09,PRD_073,49,2,2,0,0,35.5
2025-09-10,PRD_073,47,2,2,0,0,35.5
2025-09-11,PRD_073,45,2,2,0,0,35.5
2025-09-12,PRD_073,44,1,1,0,0,35.5
2025-09-13,PRD_073,40,4,4,0,0,35.5
2025-09-14,PRD_073,39,1,1,0,0,35.5
2025-09-15,PRD_073,63,5,5,0,29,35.5
2025-09-16,PRD_073,62,1,1,0,0,35.5
2025-09-17,PRD_073,60,2,2,0,0,35.5
2025-09-18,PRD_073,59,1,1,0,0,35.5
2025-09-19,PRD_073,57,2,2,0,0,35.5
2025-09-20,PRD_073,55,2,2,0,0,35.5
2025-09-21,PRD_073,55,0,0,0,0,35.5
2025-09-22,PRD_073,51,4,4,0,0,35.5
2025-09-23,PRD_073,49,2,2,0,0,35.5
2025-03-28,PRD_018,45,3,3,0,0,32.6
2025-03-29,PRD_018,45,0,0,0,0,32.6
2025-03-30,PRD_018,43,2,2,0,0,32.6
2025-03-31,PRD_018,42,1,1,0,0,32.6
2025-04-01,PRD_018,39,3,3,0,0,32.6
2025-04-02,PRD_018,38,1,1,0,0,32.6
2025-04-03,PRD_018,63,7,7,0,32,32.6
2025-04-04,PRD_018,61,2,2,0,0,32.6
2025-04-05,PRD_018,61,0,0,0,0,32.6
2025-04-06,PRD_018,58,3,3,0,0,32.6
2025-04-07,PRD_018,52,6,6,0,0,32.6
2025-04-08,PRD_018,50,2,2,0,0,32.6
2025-04-09,PRD_018,49,1,1,0,0,32.6
2025-04-10,PRD_018,47,2,2,0,0,32.6
2025-04-11,PRD_018,46,1,1,0,0,32.6
2025-04-12,PRD_018,42,4,4,0,0,32.6
2025-04-13,PRD_018,40,2,2,0,0,32.6
2025-04-14,PRD_018,37,3,3,0,0,32.6
2025-04-15,PRD_018,35,2,2,0,0,32.6
2025-04-16,PRD_018,35,0,0,0,0,32.6
2025-04-17,PRD_018,34,1,1,0,0,32.6
2025-04-18,PRD_018,60,6,6,0,32,32.6
2025-04-19,PRD_018,57,3,3,0,0,32.6
2025-04-20,PRD_018,56,1,1,0,0,32.6
2025-04-21,PRD_018,53,3,3,0,0,32.6
2025-04-22,PRD_018,51,2,2,0,0,32.6
2025-04-23,PRD_018,48,3,3,0,0,32.6
2025-04-24,PRD_018,47,1,1,0,0,32.6
2025-04-25,PRD_018,46,1,1,0,0,32.6
2025-04-26,PRD_018,45,1,1,0,0,32.6
2025-04-27,PRD_018,44,1,1,0,0,32.6
2025-04-28,PRD_018,42,2,2,0,0,32.6
2025-04-29,PRD_018,40,2,2,0,0,32.6
2025-04-30,PRD_018,40,0,0,0,0,32.6
2025-05-01,PRD_018,39,1,1,0,0,32.6
2025-05-02,PRD_018,39,0,0,0,0,32.6
2025-05-03,PRD_018,37,2,2,0,0,32.6
2025-05-04,PRD_018,37,0,0,0,0,32.6
2025-05-05,PRD_018,34,3,3,0,0,32.6
2025-05-06,PRD_018,63,3,3,0,32,32.6
2025-05-07,PRD_018,62,1,1,0,0,32.6
2025-05-08,PRD_018,58,4,4,0,0,32.6
2025-05-09,PRD_018,56,2,2,0,0,32.6
2025-05-10,PRD_018,55,1,1,0,0,32.6
2025-05-11,PRD_018,55,0,0,0,0,32.6
2025-05-12,PRD_018,54,1,1,0,0,32.6
2025-05-13,PRD_018,53,1,1,0,0,32.6
2025-05-14,PRD_018,51,2,2,0,0,32.6
2025-05-15,PRD_018,50,1,1,0,0,32.6
2025-05-16,PRD_018,46,4,4,0,0,32.6
2025-05-17,PRD_018,45,1,1,0,0,32.6
2025-05-18,PRD_018,43,2,2,0,0,32.6
2025-05-19,PRD_018,43,0,0,0,0,32.6
2025-05-20,PRD_018,42,1,1,0,0,32.6
2025-05-21,PRD_018,40,2,2,0,0,32.6
2025-05-22,PRD_018,38,2,2,0,0,32.6
2025-05-23,PRD_018,33,5,5,0,0,32.6
2025-05-24,PRD_018,62,3,3,0,32,32.6
2025-05-25,PRD_018,62,0,0,0,0,32.6
2025-05-26,PRD_018,61,1,1,0,0,32.6
2025-05-27,PRD_018,61,0,0,0,0,32.6
2025-05-28,PRD_018,59,2,2,0,0,32.6
2025-05-29,PRD_018,57,2,2,0,0,32.6
2025-05-30,PRD_018,52,5,5,0,0,32.6
2025-05-31,PRD_018,50,2,2,0,0,32.6
2025-06-01,PRD_018,48,2,2,0,0,32.6
2025-06-02,PRD_018,45,3,3,0,0,32.6
2025-06-03,PRD_018,40,5,5,0,0,32.6
2025-06-04,PRD_018,35,5,5,0,0,32.6
2025-06-05,PRD_018,33,2,2,0,0,32.6
2025-06-06,PRD_018,64,1,1,0,32,32.6
2025-06-07,PRD_018,64,0,0,0,0,32.6
2025-06-08,PRD_018,63,1,1,0,0,32.6
2025-06-09,PRD_018,62,1,1,0,0,32.6
2025-06-10,PRD_018,61,1,1,0,0,32.6
2025-06-11,PRD_018,59,2,2,0,0,32.6
2025-06-12,PRD_018,57,2,2,0,0,32.6
2025-06-13,PRD_018,56,1,1,0,0,32.6
2025-06-14,PRD_018,55,1,1,0,0,32.6
2025-06-15,PRD_018,54,1,1,0,0,32.6
2025-06-16,PRD_018,52,2,2,0,0,32.6
2025-06-17,PRD_018,50,2,2,0,0,32.6
2025-06-18,PRD_018,49,1,1,0,0,32.6
2025-06-19,PRD_018,46,3,3,0,0,32.6
2025-06-20,PRD_018,44,2,2,0,0,32.6
2025-06-21,PRD_018,43,1,1,0,0,32.6
2025-06-22,PRD_018,42,1,1,0,0,32.6
2025-06-23,PRD_018,41,1,1,0,0,32.6
2025-06-24,PRD_018,38,3,3,0,0,32.6
2025-06-25,PRD_018,37,1,1,0,0,32.6
2025-06-26,PRD_018,64,5,5,0,32,32.6
2025-06-27,PRD_018,63,1,1,0,0,32.6
2025-06-28,PRD_018,60,3,3,0,0,32.6
2025-06-29,PRD_018,55,5,5,0,0,32.6
2025-06-30,PRD_018,54,1,1,0,0,32.6
2025-07-01,PRD_018,54,0,0,0,0,32.6
2025-07-02,PRD_018,51,3,3,0,0,32.6
2025-07-03,PRD_018,49,2,2,0,0,32.6
2025-07-04,PRD_018,49,0,0,0,0,32.6
2025-07-05,PRD_018,49,0,0,0,0,32.6
2025-07-06,PRD_018,47,2,2,0,0,32.6
2025-07-07,PRD_018,46,1,1,0,0,32.6
2025-07-08,PRD_018,44,2,2,0,0,32.6
2025-07-09,PRD_018,42,2,2,0,0,32.6
2025-07-10,PRD_018,40,2,2,0,0,32.6
2025-07-11,PRD_018,37,3,3,0,0,32.6
2025-07-12,PRD_018,35,2,2,0,0,32.6
2025-07-13,PRD_018,34,1,1,0,0,32.6
2025-07-14,PRD_018,64,2,2,0,32,32.6
2025-07-15,PRD_018,62,2,2,0,0,32.6
2025-07-16,PRD_018,60,2,2,0,0,32.6
2025-07-17,PRD_018,56,4,4,0,0,32.6
2025-07-18,PRD_018,52,4,4,0,0,32.6
2025-07-19,PRD_018,52,0,0,0,0,32.6
2025-07-20,PRD_018,49,3,3,0,0,32.6
2025-07-21,PRD_018,48,1,1,0,0,32.6
2025-07-22,PRD_018,45,3,3,0,0,32.6
2025-07-23,PRD_018,42,3,3,0,0,32.6
2025-07-24,PRD_018,40,2,2,0,0,32.6
2025-07-25,PRD_018,38,2,2,0,0,32.6
2025-07-26,PRD_018,37,1,1,0,0,32.6
2025-07-27,PRD_018,35,2,2,0,0,32.6
2025-07-28,PRD_018,35,0,0,0,0,32.6
2025-07-29,PRD_018,34,1,1,0,0,32.6
2025-07-30,PRD_018,64,2,2,0,32,32.6
2025-07-31,PRD_018,63,1,1,0,0,32.6
2025-08-01,PRD_018,61,2,2,0,0,32.6
2025-08-02,PRD_018,59,2,2,0,0,32.6
2025-08-03,PRD_018,58,1,1,0,0,32.6
2025-08-04,PRD_018,58,0,0,0,0,32.6
2025-08-05,PRD_018,55,3,3,0,0,32.6
2025-08-06,PRD_018,50,5,5,0,0,32.6
2025-08-07,PRD_018,50,0,0,0,0,32.6
2025-08-08,PRD_018,49,1,1,0,0,32.6
2025-08-09,PRD_018,47,2,2,0,0,32.6
2025-08-10,PRD_018,44,3,3,0,0,32.6
2025-08-11,PRD_018,43,1,1,0,0,32.6
2025-08-12,PRD_018,41,2,2,0,0,32.6
2025-08-13,PRD_018,40,1,1,0,0,32.6
2025-08-14,PRD_018,36,4,4,0,0,32.6
2025-08-15,PRD_018,34,2,2,0,0,32.6
2025-08-16,PRD_018,61,5,5,0,32,32.6
2025-08-17,PRD_018,59,2,2,0,0,32.6
2025-08-18,PRD_018,55,4,4,0,0,32.6
2025-08-19,PRD_018,52,3,3,0,0,32.6
2025-08-20,PRD_018,52,0,0,0,0,32.6
2025-08-21,PRD_018,49,3,3,0,0,32.6
2025-08-22,PRD_018,48,1,1,0,0,32.6
2025-08-23,PRD_018,45,3,3,0,0,32.6
2025-08-24,PRD_018,43,2,2,0,0,32.6
2025-08-25,PRD_018,42,1,1,0,0,32.6
2025-08-26,PRD_018,42,0,0,0,0,32.6
2025-08-27,PRD_018,41,1,1,0,0,32.6
2025-08-28,PRD_018,40,1,1,0,0,32.6
2025-08-29,PRD_018,36,4,4,0,0,32.6
2025-08-30,PRD_018,35,1,1,0,0,32.6
2025-08-31,PRD_018,33,2,2,0,0,32.6
2025-09-01,PRD_018,62,3,3,0,32,32.6
2025-09-02,PRD_018,59,3,3,0,0,32.6
2025-09-03,PRD_018,58,1,1,0,0,32.6
2025-09-04,PRD_018,56,2,2,0,0,32.6
2025-09-05,PRD_018,52,4,4,0,0,32.6
2025-09-06,PRD_018,47,5,5,0,0,32.6
2025-09-07,PRD_018,46,1,1,0,0,32.6
2025-09-08,PRD_018,44,2,2,0,0,32.6
2025-09-09,PRD_018,41,3,3,0,0,32.6
2025-09-10,PRD_018,39,2,2,0,0,32.6
2025-09-11,PRD_018,37,2,2,0,0,32.6
2025-09-12,PRD_018,34,3,3,0,0,32.6
2025-09-13,PRD_018,64,2,2,0,32,32.6
2025-09-14,PRD_018,63,1,1,0,0,32.6
2025-09-15,PRD_018,60,3,3,0,0,32.6
2025-09-16,PRD_018,59,1,1,0,0,32.6
2025-09-17,PRD_018,59,0,0,0,0,32.6
2025-09-18,PRD_018,56,3,3,0,0,32.6
2025-09-19,PRD_018,53,3,3,0,0,32.6
2025-09-20,PRD_018,51,2,2,0,0,32.6
2025-09-21,PRD_018,48,3,3,0,0,32.6
2025-09-22,PRD_018,47,1,1,0,0,32.6
2025-09-23,PRD_018,46,1,1,0,0,32.6
2025-03-28,PRD_048,67,2,2,0,0,58.4
2025-03-29,PRD_048,64,3,3,0,0,58.4
2025-03-30,PRD_048,60,4,4,0,0,58.4
2025-03-31,PRD_048,104,2,2,0,46,58.4
2025-04-01,PRD_048,100,4,4,0,0,58.4
2025-04-02,PRD_048,99,1,1,0,0,58.4
2025-04-03,PRD_048,99,0,0,0,0,58.4
2025-04-04,PRD_048,96,3,3,0,0,58.4
2025-04-05,PRD_048,90,6,6,0,0,58.4
2025-04-06,PRD_048,87,3,3,0,0,58.4
2025-04-07,PRD_048,84,3,3,0,0,58.4
2025-04-08,PRD_048,82,2,2,0,0,58.4
2025-04-09,PRD_048,82,0,0,0,0,58.4
2025-04-10,PRD_048,79,3,3,0,0,58.4
2025-04-11,PRD_048,79,0,0,0,0,58.4
2025-04-12,PRD_048,77,2,2,0,0,58.4
2025-04-13,PRD_048,76,1,1,0,0,58.4
2025-04-14,PRD_048,71,5,5,0,0,58.4
2025-04-15,PRD_048,68,3,3,0,0,58.4
2025-04-16,PRD_048,67,1,1,0,0,58.4
2025-04-17,PRD_048,65,2,2,0,0,58.4
2025-04-18,PRD_048,65,0,0,0,0,58.4
2025-04-19,PRD_048,63,2,2,0,0,58.4
2025-04-20,PRD_048,61,2,2,0,0,58.4
2025-04-21,PRD_048,59,2,2,0,0,58.4
2025-04-22,PRD_048,59,0,0,0,0,58.4
2025-04-23,PRD_048,59,0,0,0,0,58.4
2025-04-24,PRD_048,104,1,1,0,46,58.4
2025-04-25,PRD_048,103,1,1,0,0,58.4
2025-04-26,PRD_048,103,0,0,0,0,58.4
2025-04-27,PRD_048,99,4,4,0,0,58.4
2025-04-28,PRD_048,97,2,2,0,0,58.4
2025-04-29,PRD_048,95,2,2,0,0,58.4
2025-04-30,PRD_048,94,1,1,0,0,58.4
2025-05-01,PRD_048,94,0,0,0,0,58.4
2025-05-02,PRD_048,94,0,0,0,0,58.4
2025-05-03,PRD_048,94,0,0,0,0,58.4
2025-05-04,PRD_048,94,0,0,0,0,58.4
2025-05-05,PRD_048,92,2,2,0,0,58.4
2025-05-06,PRD_048,88,4,4,0,0,58.4
2025-05-07,PRD_048,88,0,0,0,0,58.4
2025-05-08,PRD_048,87,1,1,0,0,58.4
2025-05-09,PRD_048,84,3,3,0,0,58.4
2025-05-10,PRD_048,83,1,1,0,0,58.4
2025-05-11,PRD_048,81,2,2,0,0,58.4
2025-05-12,PRD_048,80,1,1,0,0,58.4
2025-05-13,PRD_048,76,4,4,0,0,58.4
2025-05-14,PRD_048,73,3,3,0,0,58.4
2025-05-15,PRD_048,73,0,0,0,0,58.4
2025-05-16,PRD_048,70,3,3,0,0,58.4
2025-05-17,PRD_048,69,1,1,0,0,58.4
2025-05-18,PRD_048,65,4,4,0,0,58.4
2025-05-19,PRD_048,65,0,0,0,0,58.4
2025-05-20,PRD_048,60,5,5,0,0,58.4
2025-05-21,PRD_048,104,2,2,0,46,58.4
2025-05-22,PRD_048,101,3,3,0,0,58.4
2025-05-23,PRD_048,98,3,3,0,0,58.4
2025-05-24,PRD_048,97,1,1,0,0,58.4
2025-05-25,PRD_048,95,2,2,0,0,58.4
2025-05-26,PRD_048,95,0,0,0,0,58.4
2025-05-27,PRD_048,95,0,0,0,0,58.4
2025-05-28,PRD_048,94,1,1,0,0,58.4
2025-05-29,PRD_048,90,4,4,0,0,58.4
2025-05-30,PRD_048,86,4,4,0,0,58.4
2025-05-31,PRD_048,84,2,2,0,0,58.4
2025-06-01,PRD_048,83,1,1,0,0,58.4
2025-06-02,PRD_048,80,3,3,0,0,58.4
2025-06-03,PRD_048,79,1,1,0,0,58.4
2025-06-04,PRD_048,78,1,1,0,0,58.4
2025-06-05,PRD_048,75,3,3,0,0,58.4
2025-06-06,PRD_048,73,2,2,0,0,58.4
2025-06-07,PRD_048,70,3,3,0,0,58.4
2025-06-08,PRD_048,70,0,0,0,0,58.4
2025-06-09,PRD_048,66,4,4,0,0,58.4
2025-06-10,PRD_048,65,1,1,0,0,58.4
2025-06-11,PRD_048,63,2,2,0,0,58.4
2025-06-12,PRD_048,61,2,2,0,0,58.4
2025-06-13,PRD_048,59,2,2,0,0,58.4
2025-06-14,PRD_048,104,1,1,0,46,58.4
2025-06-15,PRD_048,102,2,2,0,0,58.4
2025-06-16,PRD_048,99,3,3,0,0,58.4
2025-06-17,PRD_048,98,1,1,0,0,58.4
2025-06-18,PRD_048,96,2,2,0,0,58.4
2025-06-19,PRD_048,92,4,4,0,0,58.4
2025-06-20,PRD_048,90,2,2,0,0,58.4
2025-06-21,PRD_048,89,1,1,0,0,58.4
2025-06-22,PRD_048,89,0,0,0,0,58.4
2025-06-23,PRD_048,87,2,2,0,0,58.4
2025-06-24,PRD_048,85,2,2,0,0,58.4
2025-06-25,PRD_048,83,2,2,0,0,58.4
2025-06-26,PRD_048,81,2,2,0,0,58.4
2025-06-27,PRD_048,81,0,0,0,0,58.4
2025-06-28,PRD_048,79,2,2,0,0,58.4
2025-06-29,PRD_048,78,1,1,0,0,58.4
2025-06-30,PRD_048,78,0,0,0,0,58.4
2025-07-01,PRD_048,76,2,2,0,0,58.4
2025-07-02,PRD_048,72,4,4,0,0,58.4
2025-07-03,PRD_048,68,4,4,0,0,58.4
2025-07-04,PRD_048,67,1,1,0,0,58.4
2025-07-05,PRD_048,66,1,1,0,0,58.4
2025-07-06,PRD_048,66,0,0,0,0,58.4
2025-07-07,PRD_048,64,2,2,0,0,58.4
2025-07-08,PRD_048,60,4,4,0,0,58.4
2025-07-09,PRD_048,59,1,1,0,0,58.4
2025-07-10,PRD_048,103,2,2,0,46,58.4
2025-07-11,PRD_048,99,4,4,0,0,58.4
2025-07-12,PRD_048,93,6,6,0,0,58.4
2025-07-13,PRD_048,93,0,0,0,0,58.4
2025-07-14,PRD_048,91,2,2,0,0,58.4
2025-07-15,PRD_048,91,0,0,0,0,58.4
2025-07-16,PRD_048,90,1,1,0,0,58.4
2025-07-17,PRD_048,87,3,3,0,0,58.4
2025-07-18,PRD_048,87,0,0,0,0,58.4
2025-07-19,PRD_048,84,3,3,0,0,58.4
2025-07-20,PRD_048,80,4,4,0,0,58.4
2025-07-21,PRD_048,78,2,2,0,0,58.4
2025-07-22,PRD_048,75,3,3,0,0,58.4
2025-07-23,PRD_048,72,3,3,0,0,58.4
2025-07-24,PRD_048,71,1,1,0,0,58.4
2025-07-25,PRD_048,68,3,3,0,0,58.4
2025-07-26,PRD_048,65,3,3,0,0,58.4
2025-07-27,PRD_048,64,1,1,0,0,58.4
2025-07-28,PRD_048,62,2,2,0,0,58.4
2025-07-29,PRD_048,59,3,3,0,0,58.4
2025-07-30,PRD_048,104,1,1,0,46,58.4
2025-07-31,PRD_048,103,1,1,0,0,58.4
2025-08-01,PRD_048,101,2,2,0,0,58.4
2025-08-02,PRD_048,96,5,5,0,0,58.4
2025-08-03,PRD_048,94,2,2,0,0,58.4
2025-08-04,PRD_048,92,2,2,0,0,58.4
2025-08-05,PRD_048,90,2,2,0,0,58.4
2025-08-06,PRD_048,90,0,0,0,0,58.4
2025-08-07,PRD_048,85,5,5,0,0,58.4
2025-08-08,PRD_048,81,4,4,0,0,58.4
2025-08-09,PRD_048,79,2,2,0,0,58.4
2025-08-10,PRD_048,75,4,4,0,0,58.4
2025-08-11,PRD_048,71,4,4,0,0,58.4
2025-08-12,PRD_048,69,2,2,0,0,58.4
2025-08-13,PRD_048,68,1,1,0,0,58.4
2025-08-14,PRD_048,66,2,2,0,0,58.4
2025-08-15,PRD_048,66,0,0,0,0,58.4
2025-08-16,PRD_048,65,1,1,0,0,58.4
2025-08-17,PRD_048,64,1,1,0,0,58.4
2025-08-18,PRD_048,59,5,5,0,0,58.4
2025-08-19,PRD_048,104,1,1,0,46,58.4
2025-08-20,PRD_048,104,0,0,0,0,58.4
2025-08-21,PRD_048,102,2,2,0,0,58.4
2025-08-22,PRD_048,99,3,3,0,0,58.4
2025-08-23,PRD_048,97,2,2,0,0,58.4
2025-08-24,PRD_048,93,4,4,0,0,58.4
2025-08-25,PRD_048,93,0,0,0,0,58.4
2025-08-26,PRD_048,89,4,4,0,0,58.4
2025-08-27,PRD_048,89,0,0,0,0,58.4
2025-08-28,PRD_048,89,0,0,0,0,58.4
2025-08-29,PRD_048,89,0,0,0,0,58.4
2025-08-30,PRD_048,88,1,1,0,0,58.4
2025-08-31,PRD_048,86,2,2,0,0,58.4
2025-09-01,PRD_048,85,1,1,0,0,58.4
2025-09-02,PRD_048,83,2,2,0,0,58.4
2025-09-03,PRD_048,79,4,4,0,0,58.4
2025-09-04,PRD_048,77,2,2,0,0,58.4
2025-09-05,PRD_048,72,5,5,0,0,58.4
2025-09-06,PRD_048,71,1,1,0,0,58.4
2025-09-07,PRD_048,69,2,2,0,0,58.4
2025-09-08,PRD_048,69,0,0,0,0,58.4
2025-09-09,PRD_048,68,1,1,0,0,58.4
2025-09-10,PRD_048,68,0,0,0,0,58.4
2025-09-11,PRD_048,67,1,1,0,0,58.4
2025-09-12,PRD_048,67,0,0,0,0,58.4
2025-09-13,PRD_048,64,3,3,0,0,58.4
2025-09-14,PRD_048,62,2,2,0,0,58.4
2025-09-15,PRD_048,62,0,0,0,0,58.4
2025-09-16,PRD_048,62,0,0,0,0,58.4
2025-09-17,PRD_048,104,4,4,0,46,58.4
2025-09-18,PRD_048,102,2,2,0,0,58.4
2025-09-19,PRD_048,98,4,4,0,0,58.4
2025-09-20,PRD_048,97,1,1,0,0,58.4
2025-09-21,PRD_048,94,3,3,0,0,58.4
2025-09-22,PRD_048,94,0,0,0,0,58.4
2025-09-23,PRD_048,92,2,2,0,0,58.4
2025-03-28,PRD_050,48,3,3,0,0,14.0
2025-03-29,PRD_050,48,0,0,0,0,14.0
2025-03-30,PRD_050,45,3,3,0,0,14.0
2025-03-31,PRD_050,45,0,0,0,0,14.0
2025-04-01,PRD_050,42,3,3,0,0,14.0
2025-04-02,PRD_050,38,4,4,0,0,14.0
2025-04-03,PRD_050,38,0,0,0,0,14.0
2025-04-04,PRD_050,38,0,0,0,0,14.0
2025-04-05,PRD_050,35,3,3,0,0,14.0
2025-04-06,PRD_050,33,2,2,0,0,14.0
2025-04-07,PRD_050,31,2,2,0,0,14.0
2025-04-08,PRD_050,28,3,3,0,0,14.0
2025-04-09,PRD_050,25,3,3,0,0,14.0
2025-04-10,PRD_050,23,2,2,0,0,14.0
2025-04-11,PRD_050,21,2,2,0,0,14.0
2025-04-12,PRD_050,20,1,1,0,0,14.0
2025-04-13,PRD_050,18,2,2,0,0,14.0
2025-04-14,PRD_050,16,2,2,0,0,14.0
2025-04-15,PRD_050,15,1,1,0,0,14.0
2025-04-16,PRD_050,46,3,3,0,34,14.0
2025-04-17,PRD_050,42,4,4,0,0,14.0
2025-04-18,PRD_050,42,0,0,0,0,14.0
2025-04-19,PRD_050,38,4,4,0,0,14.0
2025-04-20,PRD_050,37,1,1,0,0,14.0
2025-04-21,PRD_050,36,1,1,0,0,14.0
2025-04-22,PRD_050,35,1,1,0,0,14.0
2025-04-23,PRD_050,34,1,1,0,0,14.0
2025-04-24,PRD_050,33,1,1,0,0,14.0
2025-04-25,PRD_050,31,2,2,0,0,14.0
2025-04-26,PRD_050,29,2,2,0,0,14.0
2025-04-27,PRD_050,28,1,1,0,0,14.0
2025-04-28,PRD_050,24,4,4,0,0,14.0
2025-04-29,PRD_050,23,1,1,0,0,14.0
2025-04-30,PRD_050,21,2,2,0,0,14.0
2025-05-01,PRD_050,20,1,1,0,0,14.0
2025-05-02,PRD_050,20,0,0,0,0,14.0
2025-05-03,PRD_050,20,0,0,0,0,14.0
2025-05-04,PRD_050,19,1,1,0,0,14.0
2025-05-05,PRD_050,16,3,3,0,0,14.0
2025-05-06,PRD_050,47,3,3,0,34,14.0
2025-05-07,PRD_050,46,1,1,0,0,14.0
2025-05-08,PRD_050,45,1,1,0,0,14.0
2025-05-09,PRD_050,45,0,0,0,0,14.0
2025-05-10,PRD_050,45,0,0,0,0,14.0
2025-05-11,PRD_050,43,2,2,0,0,14.0
2025-05-12,PRD_050,36,7,7,0,0,14.0
2025-05-13,PRD_050,35,1,1,0,0,14.0
2025-05-14,PRD_050,31,4,4,0,0,14.0
2025-05-15,PRD_050,30,1,1,0,0,14.0
2025-05-16,PRD_050,29,1,1,0,0,14.0
2025-05-17,PRD_050,28,1,1,0,0,14.0
2025-05-18,PRD_050,27,1,1,0,0,14.0
2025-05-19,PRD_050,25,2,2,0,0,14.0
2025-05-20,PRD_050,23,2,2,0,0,14.0
2025-05-21,PRD_050,22,1,1,0,0,14.0
2025-05-22,PRD_050,20,2,2,0,0,14.0
2025-05-23,PRD_050,17,3,3,0,0,14.0
2025-05-24,PRD_050,16,1,1,0,0,14.0
2025-05-25,PRD_050,46,4,4,0,34,14.0
2025-05-26,PRD_050,45,1,1,0,0,14.0
2025-05-27,PRD_050,44,1,1,0,0,14.0
2025-05-28,PRD_050,43,1,1,0,0,14.0
2025-05-29,PRD_050,40,3,3,0,0,14.0
